1900.4471544715445, 8.618010313463295e-10
1907.9674796747966, 1.513192898658773e-8
1910.711382113821, 7.232712751344752e-9
1918.3333333333333, 1.0960057920934986e-7
1927.0731707317073, 6.504553938410087e-8
1937.540650406504, 7.886869383883658e-7
1938.760162601626, 0.0000013192157170848923
1939.6747967479673, 0.0000038336398930489405
1941.5040650406504, 0.0003542245766675151
1944.451219512195, 0.00006501148394025528
1946.280487804878, 0.000026837759916117344
1947.5, 0.00006982113699818025
1947.5, 0.00014578160419881535
1949.2276422764226, 0.00010076099937939814
1951.1585365853657, 0.00035171590071815805
1952.2764227642276, 0.000026719557914573962
1951.0569105691056, 0.000790518218410089
1953.3943089430893, 0.00020973751846323902
1953.4959349593496, 0.0010592986329559034
1956.1382113821137, 0.00007467869581779289
1956.1382113821137, 0.000019847612402626722
1958.0691056910568, 0.00010775496533134509
1957.8658536585365, 0.008295174809235977
1958.882113821138, 0.01607847503021711
1959.8983739837397, 0.0018999584231967838
1961.6260162601625, 0.008904200691755546
1962.8455284552845, 0.02316517542080699
1963.861788617886, 0.002737378394585163
1962.9471544715445, 0.10097984929116391
1965.7926829268292, 0.010285039227127018
1970.4674796747966, 0.03328561910062494
1970.4674796747966, 0.1561923777240114
1972.2967479674796, 0.5452452164889837
1974.5325203252032, 1.1365612904396858
1974.430894308943, 0.1676348270619153
1973.211382113821, 0.035756166499713644
1976.4634146341461, 0.0444862673145665
1977.4796747967478, 0.20859517082545517
1979.1056910569105, 4.938128215233854
1980.3252032520325, 2.946940713877865
1981.341463414634, 2.73574052407551
1982.8658536585365, 17.213811875205295
1983.9837398373984, 8.237659532261869
1990.081300813008, 86.48582604888075
1992.7235772357722, 1135.2865400391938
1994.6544715447153, 2952.015966223411
1996.5853658536585, 2363.668797611818
1996.6869918699185, 6154.385289603668
1995.8739837398373, 13839.869718299846
1999.430894308943, 35943.91280029951
2000.5487804878048, 69664.6041125035
2001.5650406504064, 69612.50450795481
2004.5121951219512, 168036.63535529535
2004.2073170731705, 632397.1528324013
2005.3252032520325, 11156401.925787726
2006.4430894308941, 25052676.764869913
2007.1544715447153, 38945400.9978181
2008.3739837398373, 65142938.983472
2009.7967479674796, 56165458.22461229
2011.1178861788617, 60397435.46830862
2012.1341463414633, 108759256.63961095
2013.3536585365853, 440084799.94286215
2018.9,             2571428571.42857
2019.9, 10769230769.23077